tf	target	mor	likelihood	state
AEBP2	RPS7P2	0.999999372149249	1	activation
AEBP2	PGAM1P2	0.999998771285319	1	activation
AEBP2	MED15P4	-0.00283485443306699	1	inhibition
AEBP2	DEFB125	0.0315765770292901	1	activation
AEBP2	SPANXN5	-2.95269556981561e-18	1	inhibition
AEBP2	RNF19BPX	0.449601375041404	1	activation
AEBP2	HSPD1P6	0.999999372149249	1	activation
AEBP2	TRIM49D1	0.999999372149249	1	activation
AEBP2	RPS28P8	-2.27923540023986e-10	1	inhibition
AEBP2	AC010731.2	0.999999372149249	1	activation
AEBP2	RPS4XP8	-1.36053662316841e-15	1	inhibition
AEBP2	IGHV3-7	0.999999046640062	1	activation
AEBP2	IGHV1-3	0.999999372149249	1	activation
AEBP2	RPS26P54	0.999936300743931	1	activation
AEBP2	KRT33A	0.98296608031901	1	activation
AEBP2	TRIM60P5Y	0.000402751204153703	1	activation
AEBP2	GOLGA8Q	0.999999372149249	1	activation
AEBP2	RPL35AP12	0.999992845104929	1	activation
AEBP2	RPL35AP22	2.65634809422259e-05	1	activation
AEBP2	AC241585.2	-1.90370042580572e-14	1	inhibition
AEBP2	RPL29P11	0.917852484302791	1	activation
AEBP2	LINC00310	0.963156276707522	1	activation
AEBP2	LINC00337	0.999998618266007	1	activation
AEBP2	LINC00375	3.43058506951977e-05	1	activation
AEBP2	LINC00659	0.999999372149249	1	activation
AEBP2	LINC00701	0.999999372149249	1	activation
AEBP2	LINC00431	-2.77413637478444e-18	1	inhibition
AEBP2	HNRNPA3P12	0.999991920787307	1	activation
AEBP2	RPS3AP44	0.694885481401143	1	activation
AEBP2	ADAMTS12	-5.19573435556058e-11	1	inhibition
AEBP2	EXOSC4	-0.00018518799269202	1	inhibition
AEBP2	KNOP1P3	-0.210079193135285	1	inhibition
AEBP2	RPL32P28	0.999995079449654	1	activation
AEBP2	AC009110.1	0.595693870263737	1	activation
AEBP2	AGAP2	0.999999372149249	1	activation
AEBP2	CEACAM16	4.74150340553609e-05	1	activation
AEBP2	CEACAM20	-2.9668272158246e-06	1	inhibition
AEBP2	IGHV1-45	0.999998414876615	1	activation
AEBP2	IGHV1-58	0.0732779490931786	1	activation
AEBP2	C1DP2	0.999999372149249	1	activation
AEBP2	IGHV2-26	0.999985271463693	1	activation
AEBP2	CDC26	0.1988783737983	1	activation
AEBP2	NDUFA5P4	-6.43957246290403e-17	1	inhibition
AEBP2	RPL23AP53	0.991939142570857	1	activation
AEBP2	CICP4	-3.69591490647415e-05	1	inhibition
AEBP2	AC092171.4	0.999999372149249	1	activation
AEBP2	DANCR	0.999999372149249	1	activation
AEBP2	AC009410.1	-7.17055323522942e-08	1	inhibition
AEBP2	DIRC3	0.00351224890454543	1	activation
AEBP2	KRT18P38	0.0079545854343843	1	activation
AEBP2	ALPI	-1.44875873323387e-06	1	inhibition
AEBP2	ANHX	-7.27811298929762e-05	1	inhibition
AEBP2	CDO1	0.999999372149249	1	activation
AEBP2	CHKA	3.52693937270247e-05	1	activation
AEBP2	APEH	-2.55735917470101e-13	1	inhibition
AEBP2	EPS8	-0.000430001662680875	1	inhibition
AEBP2	DAOA	0.999999372149249	1	activation
AEBP2	GALE	0.00297632673661634	1	activation
AEBP2	IMMP2L	-3.37834772472501e-07	1	inhibition
AEBP2	AC135983.2	-0.87006618939291	1	inhibition
AEBP2	INTU	0.999999372149249	1	activation
AEBP2	PNPLA4	0.999999122263144	1	activation
AEBP2	LIAS	0.999999372149249	1	activation
AEBP2	NTF4	0.999999372149249	1	activation
AEBP2	NEK7	4.50031125879475e-05	1	activation
AEBP2	GOLGA6L11P	0.999999372149249	1	activation
AEBP2	MCM4	0.999999372149249	1	activation
AEBP2	PGA3	0.999804553684572	1	activation
AEBP2	PIGQ	9.92144984233052e-05	1	activation
AEBP2	PRR3	0.999997909030986	1	activation
AEBP2	RBAK	7.30599109862378e-05	1	activation
AEBP2	TJP1	-9.11237884564867e-12	1	inhibition
AEBP2	TMC8	0.999999372149249	1	activation
AEBP2	UCN3	-2.37446772050457e-06	1	inhibition
AEBP2	SOX8	0.00922013575486847	1	activation
AEBP2	RPL7AP64	-4.30586240841189e-10	1	inhibition
AEBP2	RPL7AP14	0.576120679625016	1	activation
AEBP2	VN1R96P	0.999999372149249	1	activation
AEBP2	AC008069.1	0.999999372149249	1	activation
AEBP2	AC040162.1	-3.08179491144026e-15	1	inhibition
AEBP2	CSF2RBP1	-0.915867109195537	1	inhibition
AEBP2	EXPH5	0.999999372149249	1	activation
AEBP2	FBXO3	0.999999372149249	1	activation
AEBP2	RNU6-1190P	4.19744933138681e-05	1	activation
AEBP2	LRRC37A15P	0.952289542067834	1	activation
AEBP2	LRRC37A12P	0.865038690089503	1	activation
AEBP2	RNU6-1001P	-2.89076609447018e-10	1	inhibition
AEBP2	FREM3	0.999999372149249	1	activation
AEBP2	PPFIA2	0.999997877724772	1	activation
AEBP2	NEURL4	7.49953260457531e-05	1	activation
AEBP2	WWC3-AS1	0.999999372149249	1	activation
AEBP2	MRPS18CP6	0.997900015535789	1	activation
AEBP2	GINS3	-8.06905701443162e-12	1	inhibition
AEBP2	AC108448.3	0.99995636550452	1	activation
AEBP2	NFKBIE	0.987685393319692	1	activation
AEBP2	GMPPB	-5.81424286430119e-07	1	inhibition
AEBP2	KRTAP10-2	0.999999372149249	1	activation
AEBP2	UGT2A1	-2.39402905022645e-08	1	inhibition
AEBP2	OLA1P1	-3.33364670304237e-06	1	inhibition
AEBP2	MAN2B1	0.99998453928886	1	activation
AEBP2	HIGD1AP12	0.999999372149249	1	activation
AEBP2	VN1R7P	0.000938732194808365	1	activation
AEBP2	HNF4A	0.999999372149249	1	activation
AEBP2	PEBP1P2	0.999999372149249	1	activation
AEBP2	HSPB6	0.999996065780604	1	activation
AEBP2	FAM98C	0.999999372149249	1	activation
AEBP2	LIPT1P1	0.73152222842041	1	activation
AEBP2	AC067956.1	0.999998574005278	1	activation
AEBP2	PABPC1P11	-2.661671638958e-14	1	inhibition
AEBP2	AJ239322.1	0.99994790906628	1	activation
AEBP2	PSAPL1	0.000855601474224832	1	activation
AEBP2	BLOC1S1	0.999999372149249	1	activation
AEBP2	ELOVL2-AS1	0.372635830970951	1	activation
AEBP2	LEF1-AS1	0.00409525552424289	1	activation
AEBP2	ACTG1P4	0.0569620704424819	1	activation
AEBP2	MTND1P18	0.999999372149249	1	activation
AEBP2	MTND4P19	0.999999344555111	1	activation
AEBP2	PNPT1P1	0.000678118170251977	1	activation
AEBP2	MEGF10	0.00539160287902779	1	activation
AEBP2	AC114776.1	2.65748469891402e-05	1	activation
AEBP2	MRPL50P4	0.999993489688731	1	activation
AEBP2	ZBTB39	-8.59717279579858e-11	1	inhibition
AEBP2	BTBD18	0.0155047711177284	1	activation
AEBP2	BTBD19	0.999389056796501	1	activation
AEBP2	SBDSP1	0.999800013632971	1	activation
AEBP2	AC098614.1	-0.876688976407772	1	inhibition
AEBP2	MMP15	0.999904510171909	1	activation
AEBP2	OR5H15	0.00289016979142352	1	activation
AEBP2	OR51T1	-0.944418668000674	1	inhibition
AEBP2	MRPS5P3	0.999997942364136	1	activation
AEBP2	OR8C1P	0.999988256632222	1	activation
AEBP2	EEF1DP2	0.0267274635739617	1	activation
AEBP2	MTMR7	0.999972975652817	1	activation
AEBP2	SCAMP2	0.999987627709763	1	activation
AEBP2	AC007319.1	0.00143834482200638	1	activation
AEBP2	API5P1	0.999998414876615	1	activation
AEBP2	NABP1	-8.92970255032988e-11	1	inhibition
AEBP2	ZDHHC3	0.999988967150864	1	activation
AEBP2	NIM1K	0.999999372149249	1	activation
AEBP2	TCEA1P4	0.999999372149249	1	activation
AEBP2	NPY1R	0.0515663107785684	1	activation
AEBP2	NRBP2	0.0949228479784997	1	activation
AEBP2	CDC42-IT1	0.99999860986062	1	activation
AEBP2	HMGB1P16	0.00016105204530164	1	activation
AEBP2	OR1E1	0.99999907605011	1	activation
AEBP2	OR5P3	-6.85982299277642e-11	1	inhibition
AEBP2	TRMT112	0.931085152491511	1	activation
AEBP2	AC007568.1	0.999999372149249	1	activation
AEBP2	AC007557.2	0.999999372149249	1	activation
AEBP2	B3GNT5	0.0649437490262614	1	activation
AEBP2	HSPA1L	0.999999372149249	1	activation
AEBP2	PLAC4	0.999999331547146	1	activation
AEBP2	AC112198.1	0.999999372149249	1	activation
AEBP2	AC026471.6	0.0120738447627245	1	activation
AEBP2	CYP1B1-AS1	0.999522623383461	1	activation
AEBP2	PROSER2-AS1	0.9999931654614	1	activation
AEBP2	SLC25A1P2	0.999998070544098	1	activation
AEBP2	PSMA2P3	0.999999372149249	1	activation
AEBP2	ASS1P9	6.06193384079531e-05	1	activation
AEBP2	RNU6-248P	0.00393599905331189	1	activation
AEBP2	RNU6-321P	0.255072366890848	1	activation
AEBP2	DNAJC15	0.999999372149249	1	activation
AEBP2	RNU6-684P	-0.000552913258181974	1	inhibition
AEBP2	YBX1P2	0.999999372149249	1	activation
AEBP2	RNU6-757P	0.233610874933834	1	activation
AEBP2	RNU6-908P	-6.06390181521296e-05	1	inhibition
AEBP2	ATG3P1	0.284501707300157	1	activation
AEBP2	SNORD111	0.999999372149249	1	activation
AEBP2	RIMS2	0.999775863731635	1	activation
AEBP2	RPEP5	0.986930032540399	1	activation
AEBP2	AC012175.1	0.999999372149249	1	activation
AEBP2	Z95114.4	0.999999210237417	1	activation
