ID_ensembl	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	display_label
ENSG00000223638	34.0107350746916	5.99614852354631	2.48327644350234	2.41461176794699	0.0157519893618558	0.999917983824541	RFPL4A
ENSG00000150275	5.16419625688778	5.87347185078691	2.96886764634777	1.97835422472009	0.0478887598881921	0.999917983824541	PCDH15
ENSG00000269699	5.62177529801886	5.18344903408513	1.6293364165911	3.1813252200733	0.00146602953077168	0.618011298851261	ZIM2
ENSG00000139220	2.64647456810344	5.11391336408607	2.19366386493251	2.33122013168749	0.0197417551288997	0.999917983824541	PPFIA2
ENSG00000148541	5.27604259610525	5.08843305651621	1.93320598816349	2.63212150576365	0.00848535102370186	0.958899949027917	FAM13C
ENSG00000139329	4.03689473771917	5.07610299641818	2.00264671865445	2.5346971830502	0.0112544567157303	0.999917983824541	LUM
ENSG00000162989	5.52471751213627	5.05870801637102	1.8389609714767	2.7508512115452	0.00594406348638316	0.919376790958149	KCNJ3
ENSG00000120322	95.7430984156148	4.61935884173743	1.42965440956313	3.23110173398408	0.00123314040700496	0.580487442897507	PCDHB8
ENSG00000228144	2.19181361097967	4.58312009546055	2.97406177679992	1.54103056339064	0.123309347646714	0.999917983824541	TMBIM4
ENSG00000104369	12.4750541252306	4.42080752085078	1.59615570875748	2.76965931117844	0.00561149542428073	0.903103172197313	JPH1
ENSG00000269547	1.95054585566557	4.41747673701377	2.97516329046254	1.48478463389719	0.137600883655444	0.999917983824541	CTC-360G5.8
ENSG00000119938	2.37522090333904	4.32944829045899	1.87230438585856	2.31236348275374	0.0207576609797284	0.999917983824541	PPP1R3C
ENSG00000111245	1.77364572555569	4.26759741281705	2.59161736974293	1.64669270342187	0.0996212247433416	0.999917983824541	MYL2
ENSG00000164318	2.35120573670323	4.25518127697533	2.73970915273415	1.55315073234281	0.120387128350304	0.999917983824541	EGFLAM
ENSG00000269190	3.66806202826831	4.23382622520784	2.16583892598848	1.95482045059077	0.0506042664739941	0.999917983824541	FBXO17
ENSG00000130224	1.70053197234536	4.22238051832355	2.97664021844114	1.4185054989732	0.156043234374956	0.999917983824541	LRCH2
ENSG00000152049	1.77821012588745	4.20360063472369	2.97524383855554	1.41285920174009	0.157697127032887	0.999917983824541	KCNE4
ENSG00000141668	1.65630887598285	4.19296015331441	2.6919765993999	1.55757674648774	0.11933361454093	0.999917983824541	CBLN2
ENSG00000224124	1.66123247488641	4.1676255586973	2.65275901825611	1.57105320536693	0.116170290766151	0.999917983824541	POM121L10P
