ID_ensembl	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	display_label
ENSG00000269586	97.1870992330687	6.11104507175978	2.32553365848144	2.62780332138915	0.00859381872069754	0.474286220656402	CT45A5
ENSG00000119125	1.49907436734495	4.54161804248006	2.36688296720486	1.91881816946929	0.055007349573594	NA	GDA
ENSG00000270946	1.36642245251584	4.52082942369334	2.77292553112174	1.63034649612985	0.103028285818184	NA	AC240441.1
ENSG00000185008	15.2105384490558	4.33302336950466	1.11970763491481	3.86978103425572	0.000108933146262112	0.133174038111313	ROBO2
ENSG00000167759	1.16532341515242	4.3273027100064	2.40554021553438	1.79889019608226	0.0720360517286383	NA	KLK13
ENSG00000184166	8.31642287253198	4.16981716054196	1.45053251560101	2.87468024032144	0.0040443685829651	0.413536687608182	OR1D2
ENSG00000164303	1.37007786187965	3.86916911895478	1.90456736802144	2.03152127035247	0.042202144078571	NA	ENPP6
ENSG00000184906	3.98048701421734	3.84346308981744	1.4797043277715	2.59745343558321	0.00939178531294055	0.483783399621245	AC129778.2
ENSG00000176495	2.9839149253763	3.83014819418154	1.76149287595115	2.17437620468001	0.0296768936288905	NA	OR5AN1
ENSG00000166923	1.54420434675851	3.67002706114426	1.84203689172717	1.99237435342735	0.0463299991274944	NA	GREM1
ENSG00000221938	0.732132210028106	3.6132559717215	2.93378918032973	1.23160041489941	0.21809838588679	NA	OR2A14
ENSG00000152463	9.96113180019129	3.55383450998865	1.08238216885636	3.28334539522543	0.0010258289543955	0.294278008132847	OLAH
ENSG00000129538	152.571923307191	3.46817892821422	0.838023223993907	4.13852364578316	3.49547852013614e-05	0.0595687797806534	RNASE1
ENSG00000151572	1.6960327765016	3.45660469498684	1.61977321378523	2.13400534443284	0.0328423433363419	NA	ANO4
ENSG00000163873	1.50402817343912	3.44744077905772	1.11462231764333	3.09292279948845	0.00198195686658271	NA	GRIK3
ENSG00000182898	1.56404182862078	3.37831504625455	1.1306702854466	2.98788699918843	0.00280913396417078	NA	TCHHL1
ENSG00000214289	2.90381673597131	3.37081013769835	1.318763938785	2.55603754285542	0.0105871695502171	NA	RPL39P5
ENSG00000139874	0.714818042867722	3.31852031314679	2.98104847282809	1.11320575408106	0.26562007196867	NA	SSTR1
ENSG00000166342	8.21081543659215	3.29418942449847	1.11906475333293	2.9436986686314	0.00324315596210168	0.395368208155613	NETO1
ENSG00000130561	1.94577451536666	3.21495322797681	1.2978806797649	2.47707919387409	0.0132462506820129	NA	SAG
ENSG00000109610	0.911850411446702	3.14627104086677	2.17524067058802	1.44640134924301	0.148064663647268	NA	SOD3
ENSG00000145864	0.799042096458442	3.12652956012035	1.83643288484627	1.70250140145039	0.0886614159846649	NA	GABRB2
ENSG00000176635	1.32889072353073	3.11994540663304	1.31521184370422	2.37219990191534	0.0176825209713178	NA	HORMAD2
ENSG00000224124	0.872696385262755	3.09685422275035	2.53185091852268	1.22315820417947	0.221269948405457	NA	POM121L10P
ENSG00000226455	1.66577273954488	3.07968241048237	1.86121624704302	1.65466125463668	0.0979932306124967	NA	RP3-512E2.2
ENSG00000229508	0.523516808555341	3.07707941582736	3.13221187915707	0.982398233115522	0.325903696451586	NA	PHKG1P4
ENSG00000217385	0.868179776575657	3.06486774710479	1.46751214864619	2.08847862004563	0.0367546820250568	NA	PSMC1P11
ENSG00000229373	0.805781429091694	3.048129054039	2.47766041312762	1.23024488662321	0.218605415763252	NA	LINC00452
ENSG00000237290	0.708321075580626	3.04491740386534	3.05204180375653	0.997665693870108	0.31844149384759	NA	RP11-214L19.1
ENSG00000130176	1.73160775311721	3.00833771738333	1.57427579329916	1.91093436752836	0.0560130158254884	NA	CNN1
ENSG00000127318	0.909478174539982	3.00565695671825	2.5305389163555	1.18775369834937	0.234930461020692	NA	IL22
ENSG00000178636	2.02649878588288	2.98437744988536	0.949023869404074	3.14468112562791	0.00166267950907872	NA	RP11-455G16.1
ENSG00000127831	46.1699207755161	2.95833937985861	0.706305471028101	4.18847014670925	2.80841245015546e-05	0.0557303621898467	VIL1
ENSG00000165349	2.83371762161965	2.95130231665451	1.41101867151674	2.09161110071072	0.0364733187073768	NA	SLC7A3
ENSG00000223350	14.5590655318227	2.92517242275265	0.85925627816955	3.40430730280384	0.000663320831641531	0.248214248870773	IGLV9-49
