ID_ensembl	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	display_label
ENSG00000260287	12.309258508872	21.3963944609235	3.23007952107703	6.62410764852907	3.49352113472273e-11	6.18306812954016e-07	TBC1D3G
ENSG00000268916	11.6938218537933	21.3679592516078	3.2301422757099	6.61517587392081	3.71110265262599e-11	6.18306812954016e-07	CSAG2
ENSG00000268940	20.3337599857891	6.29295414476758	3.22059117888667	1.95397484350777	0.0507041923289752	0.999990594175924	CT45A1
ENSG00000223638	13.3657877543207	5.59178227590329	1.73246566007631	3.22764393243846	0.00124814231167979	0.999990594175924	RFPL4A
ENSG00000019186	4.91422114793323	5.26076528461967	1.71454447495503	3.06831660622723	0.00215268414016296	0.999990594175924	CYP24A1
ENSG00000271153	3.91191020391077	5.2285617386486	3.23283082421199	1.61733230810897	0.105806568913145	0.999990594175924	ABC7-43041300I9.1
ENSG00000130294	4.14519713009585	5.14134135052189	2.15909726640035	2.38124582460036	0.0172541934600231	0.999990594175924	KIF1A
ENSG00000149798	3.63892592730432	5.13920456107621	2.65406933107515	1.93634902483664	0.0528249682062965	0.999990594175924	CDC42EP2
ENSG00000130675	26.3404900308395	5.13564159092165	1.75148822973653	2.93215878001886	0.00336614599077299	0.999990594175924	MNX1
ENSG00000034239	3.16089727195969	5.03986402927078	3.10468820436923	1.62330762302577	0.104523660789832	0.999990594175924	EFCAB1
ENSG00000230563	3.2212533463587	4.99205068534417	2.12057371623232	2.35410381970294	0.0185674244552447	0.999990594175924	RP5-828H9.1
ENSG00000236816	82.3865916957288	4.96016487611662	1.70069690705446	2.91654841938146	0.0035392778421337	0.999990594175924	ANKRD20A7P
ENSG00000106031	65.8590624676327	4.7880947832919	1.53072058858379	3.12800051100234	0.00175999875309212	0.999990594175924	HOXA13
ENSG00000228836	2.86583691024749	4.74686277042636	3.23428924161272	1.46766798385027	0.142194431433256	0.999990594175924	CT45A4
ENSG00000118733	2.64905564453071	4.71444908815143	2.128577314254	2.2148357292832	0.0267713418443673	0.999990594175924	OLFM3
ENSG00000120068	7.44885444405712	4.63311494029609	1.8661477315782	2.48271605827148	0.0130384971199512	0.999990594175924	HOXB8
ENSG00000165841	3.83220124058393	4.6161115593623	1.95056082511685	2.36655606937342	0.0179544544285893	0.999990594175924	CYP2C19
ENSG00000119547	6.49854171948668	4.60956556578341	2.01025868658413	2.29302109054236	0.0218467907537678	0.999990594175924	ONECUT2
ENSG00000236404	6.87089602091173	4.53684369224299	3.22002517958322	1.40894665079302	0.158850943740154	0.999990594175924	RP11-125B21.2
ENSG00000178662	5.54476912567572	4.49275670325012	1.69286361623119	2.65393895891762	0.00795582173166734	0.999990594175924	CSRNP3
ENSG00000228144	2.3022706181613	4.46547142559226	3.06509083029817	1.45688061882259	0.145149336855927	0.999990594175924	TMBIM4
ENSG00000270181	2.25223707877386	4.43032273681496	3.23578253320137	1.36916578643861	0.17094745807415	0.999990594175924	BIVM-ERCC5
ENSG00000230267	585.127899438726	4.41283224014165	1.18600845081235	3.72074266175683	0.000198637771133226	0.5042104272028	HERC2P4
ENSG00000181433	2.09052434588154	4.36722238215965	3.23640398324116	1.34940582349241	0.177206651335231	0.999990594175924	SAGE1
ENSG00000176678	3.18206625560351	4.32985531110744	2.78684057351264	1.55367886927594	0.120261035885529	0.999990594175924	FOXL1
ENSG00000138675	2.27727519180059	4.24433328958634	1.74918007652459	2.42647017682669	0.0152465033720002	0.999990594175924	FGF5
ENSG00000180383	1.78647863567029	4.24006865629033	3.23970334487428	1.30878299798615	0.190607867744638	0.999990594175924	DEFB124
ENSG00000182492	16.6788215149006	4.10284933777416	1.42478322581341	2.87963057357855	0.00398141393215139	0.999990594175924	BGN
ENSG00000182601	2.34797842706547	4.05988720936447	2.11785341689942	1.9169821560683	0.0552401986205658	0.999990594175924	HS3ST4
ENSG00000140478	1.82176954535998	4.04770271454994	2.61419497924184	1.54835532417855	0.121536771217279	0.999990594175924	GOLGA6D
ENSG00000184113	10.2286209047827	4.01596385953031	1.1711825892336	3.42898186537958	0.000605850007141789	0.779686248685409	CLDN5
ENSG00000269096	6.37266900280872	3.99308587602058	1.91254521900371	2.08783867505139	0.0368123895547446	0.999990594175924	CT45A3
ENSG00000233080	2.00499935580877	3.97058979643269	1.97214292316752	2.0133377504179	0.0440791095141234	0.999990594175924	CTA-714B7.5
ENSG00000269586	3.05400021380332	3.96809620143861	1.72479775887697	2.3006153509976	0.0214133825623702	0.999990594175924	CT45A5
ENSG00000215270	1.62646305832501	3.96483989225598	1.69969739460753	2.33267398351898	0.0196652626632829	0.999990594175924	LA16c-60H5.7
ENSG00000166148	17.6275964073573	3.96236199642329	1.3205399984267	3.00056189221386	0.00269481981664052	0.999990594175924	AVPR1A
ENSG00000164796	6.47929293477229	3.95371190173182	3.23085055323116	1.22373716660392	0.22105139418922	0.999990594175924	CSMD3
ENSG00000128573	18.64882183454	3.93532297680144	1.33313996224181	2.95192034464544	0.00315804386108521	0.999990594175924	FOXP2
ENSG00000173253	2.10063240834166	3.92374728464312	1.88530744108178	2.08122410124881	0.0374133985113665	0.999990594175924	DMRT2
ENSG00000150893	1.83602009640816	3.91590135894955	3.18406256629372	1.22984435054858	0.218755396611164	0.999990594175924	FREM2
ENSG00000145358	34.0053696119844	3.86846953089608	1.21804060518721	3.17597747925778	0.00149332543785531	0.999990594175924	DDIT4L
ENSG00000106013	1.98260401201592	3.85416442248959	1.53237341644108	2.51516006551512	0.0118978352509221	0.999990594175924	ANKRD7
ENSG00000182667	1.28312888584059	3.84126680498362	2.27457898144686	1.68878145639954	0.0912613187443763	0.999990594175924	NTM
ENSG00000130700	1.494437474232	3.83353979783235	2.23995188423232	1.71143845759267	0.0870002029314921	0.999990594175924	GATA5
ENSG00000129204	226.027456162672	3.78895211506607	1.21607916693343	3.11571172181217	0.00183501566276082	0.999990594175924	USP6
ENSG00000227487	2.02133346726744	3.78255277174722	2.77006930644749	1.36550835134093	0.172093330064545	0.999990594175924	NCAM1-AS1
ENSG00000183230	12.0862036938319	3.73815093808421	1.44651801356082	2.58424084805012	0.00975936164283065	0.999990594175924	CTNNA3
ENSG00000224713	7.92269374892471	3.71985930486091	1.93811791964089	1.91931526310337	0.054944447536394	0.999990594175924	AC025165.8
ENSG00000231007	14.9698798696355	3.71852728811742	1.02991939086678	3.61050323073139	0.000305603494908609	0.536219392547954	CDC20P1
ENSG00000182050	1.3776417005833	3.71111963559577	3.24122888726011	1.14497302248002	0.252220332782291	0.999990594175924	MGAT4C
ENSG00000140986	6.59434186557334	3.70004588932323	1.32630946865401	2.78973043378646	0.00527519424153464	0.999990594175924	RPL3L
ENSG00000152591	1.816920682137	3.6868186737736	2.7367508756168	1.34715172894306	0.177931370798229	0.999990594175924	DSPP
ENSG00000105388	1.85476062712787	3.68353760754378	2.28946113608835	1.60891030185263	0.10763595654362	0.999990594175924	CEACAM5
